marca,modelo,año,precio,transmision,rendimiento,combustible,litros,motor,tipo_vehiculo,pasajeros,gerente_id,colores,caracteristicas,extras,enganche,plazos,fotos_3d,ficha_tecnica,entrega
Honda,CR-V,2013,273999.0,Automático,8.4,Gasolina,2.4,V6,Sedán,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Claro', 'valor_hexadecimal': '#D3D3D3', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_325866-MLM55194082247_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_190698-MLM97397336577_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_374441-MLM42794606684_022023-O.jpg']}, {'nombre': 'Negro', 'valor_hexadecimal': '#000000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_646320-MLM52925937445_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_612086-MLM96005324773_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_649589-MLM59327228430_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_129152-MLM67303132495_022023-O.jpg']}, {'nombre': 'Gris Azulado', 'valor_hexadecimal': '#708090', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_853694-MLM99405074806_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_611547-MLM56887741029_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_941776-MLM17526578399_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_205316-MLM33895994886_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_595698-MLM99856761232_022023-O.jpg']}]","['Sistema de arranque remoto', 'Asientos con calefacción', 'Techo solar']","[{'titulo': 'Sistema de Frenado de Emergencia', 'precio': 7500.0, 'descripcion': 'Aplica frenos de forma automática para evitar colisiones o reducir su impacto'}]","[15, 20]","{'12': 5.0, '24': 5.1, '36': 5.2, '48': 5.4, '60': 5.6}","['https://http2.mlstatic.com/D_NQ_NP_996332-MLM28282014911_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_176417-MLM70534311551_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_676207-MLM97500520544_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_826952-MLM48449896784_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_424996-MLM50238459037_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 11683, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Honda,Civic,2014,233999.0,Automático,16.7,Gasolina,1.8,V6 Turbocharged,SUV,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Negro Azabache', 'valor_hexadecimal': '#0D0D0D', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_313364-MLM53634993877_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_341456-MLM98700303745_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_950778-MLM11843763048_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_677118-MLM47179967772_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_314545-MLM85385383395_022023-O.jpg']}, {'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_871784-MLM29815781885_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_184688-MLM18245992487_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_270488-MLM10996478865_022023-O.jpg']}, {'nombre': 'Rojo Oscuro', 'valor_hexadecimal': '#8B0000', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_682005-MLM22814558340_022023-O.jpg']}, {'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_976822-MLM94154537380_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_390195-MLM12612682001_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_679635-MLM94412137069_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_731686-MLM89991843913_022023-O.jpg']}]","['Aire acondicionado', 'Asientos con memoria', 'Sistema de frenado de emergencia', 'Control de tracción', 'Espejos eléctricos']","[{'titulo': 'Sistema de Arranque por Botón', 'precio': 4000.0, 'descripcion': 'Permite encender el motor con solo presionar un botón'}, {'titulo': 'Sistema de Navegación GPS', 'precio': 9000.0, 'descripcion': 'Proporciona indicaciones de navegación precisas y actualizadas'}, {'titulo': 'Asistente de Arranque en Pendientes', 'precio': 3500.0, 'descripcion': 'Facilita el arranque en pendientes sin deslizamientos hacia atrás'}, {'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}, {'titulo': 'Sistema de Asistencia de Aparcamiento', 'precio': 7000.0, 'descripcion': 'Facilita el estacionamiento mediante sensores y guías visuales'}]",[20],"{'12': 4.7, '24': 4.8, '36': 4.9, '48': 5.1000000000000005, '60': 5.3}","['https://http2.mlstatic.com/D_NQ_NP_846556-MLM51948113283_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_216369-MLM56439861962_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_102728-MLM24996949809_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_724801-MLM55181116275_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 13102, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Volkswagen,Beetle,2014,243999.0,Manual,11.6,Gasolina,2.5,Inline-5,Deportivo,3,646e3b245ecacccc95b27c1e,"[{'nombre': 'Beige', 'valor_hexadecimal': '#F5F5DC', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_173012-MLM43886510432_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_827740-MLM80434367988_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_333607-MLM15660081148_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_477605-MLM48693108905_022023-O.jpg']}, {'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_627938-MLM26973289742_022023-O.jpg']}]","['Control de crucero', 'Asientos con calefacción', 'Techo solar', 'Control de estabilidad', 'Sistema de monitoreo de presión de neumáticos']","[{'titulo': 'Volante Forrado en Cuero', 'precio': 3000.0, 'descripcion': 'Proporciona un agarre suave y cómodo durante la conducción'}, {'titulo': 'Sistema de Sonido Surround', 'precio': 6000.0, 'descripcion': 'Brinda una experiencia de audio envolvente en todo el vehículo'}, {'titulo': 'Climatizador Automático', 'precio': 4500.0, 'descripcion': 'Regula automáticamente la temperatura y el flujo de aire en el vehículo'}, {'titulo': 'Sistema de Frenado de Emergencia', 'precio': 7500.0, 'descripcion': 'Aplica frenos de forma automática para evitar colisiones o reducir su impacto'}]","[15, 35]","{'12': 5.7, '24': 5.8, '36': 5.9, '48': 6.1000000000000005, '60': 6.3}",['https://http2.mlstatic.com/D_NQ_NP_572384-MLM30814842468_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 8009, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Volkswagen,Jetta Clasico A4,2014,169999.0,Manual,12.8,Gasolina,2,Inline-3,Camioneta,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_976604-MLM62701436202_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_738820-MLM98838637236_022023-O.jpg']}, {'nombre': 'Negro Azabache', 'valor_hexadecimal': '#0D0D0D', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_233681-MLM28817935893_022023-O.jpg']}, {'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_936930-MLM50384492535_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_785427-MLM58446411367_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_368939-MLM95563605700_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_297424-MLM65142800015_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_920907-MLM70173650578_022023-O.jpg']}]","['Sistema de sonido premium', 'Sistema de monitoreo de presión de neumáticos', 'Volante multifuncional', 'Sistema de arranque remoto', 'Luces automáticas']","[{'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Climatizador Automático', 'precio': 4500.0, 'descripcion': 'Regula automáticamente la temperatura y el flujo de aire en el vehículo'}, {'titulo': 'Espejos Retrovisores Plegables Eléctricamente', 'precio': 4000.0, 'descripcion': 'Permite plegar los espejos retrovisores de forma eléctrica para facilitar el estacionamiento'}, {'titulo': 'Sistema de Navegación GPS', 'precio': 9000.0, 'descripcion': 'Proporciona indicaciones de navegación precisas y actualizadas'}, {'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}]",[40],"{'12': 4.5, '24': 4.6, '36': 4.7, '48': 4.9, '60': 5.1}",['https://http2.mlstatic.com/D_NQ_NP_389043-MLM47647969336_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 10259, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Mini,Cooper S,2016,310999.0,Automático,13.3,Gasolina,2,V8,SUV,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Claro', 'valor_hexadecimal': '#D3D3D3', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_998698-MLM12653691617_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_442703-MLM47091816398_022023-O.jpg']}, {'nombre': 'Gris Oscuro', 'valor_hexadecimal': '#696969', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_663755-MLM83615067183_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_830914-MLM15954575976_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_583916-MLM85330751210_022023-O.jpg']}]","['Cámara de visión trasera', 'Reproductor de CD/DVD', 'Sistema de reconocimiento de voz', 'Sistema de frenado de emergencia', 'Asientos de cuero']","[{'titulo': 'Climatizador Automático', 'precio': 4500.0, 'descripcion': 'Regula automáticamente la temperatura y el flujo de aire en el vehículo'}, {'titulo': 'Espejos Laterales Eléctricos', 'precio': 2500.0, 'descripcion': 'Permite ajustar los espejos exteriores de forma electrónica'}, {'titulo': 'Espejos Retrovisores Plegables Eléctricamente', 'precio': 4000.0, 'descripcion': 'Permite plegar los espejos retrovisores de forma eléctrica para facilitar el estacionamiento'}, {'titulo': 'Sistema de Sonido Premium', 'precio': 7000.0, 'descripcion': 'Ofrece una experiencia de audio envolvente de alta fidelidad'}]","[10, 15, 25, 40]","{'12': 4.7, '24': 4.8, '36': 4.9, '48': 5.1000000000000005, '60': 5.3}","['https://http2.mlstatic.com/D_NQ_NP_522576-MLM78288876670_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_684099-MLM67786739320_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 4748, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Jeep,Grand Cherokee,2012,406999.0,Automático,6.3,Gasolina,5.7,Inline-5,Familiar,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Marrón Oscuro', 'valor_hexadecimal': '#8B4513', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_277853-MLM31847106071_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_688861-MLM11516521248_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_235544-MLM75178164361_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_378448-MLM61886534773_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_408011-MLM19566529177_022023-O.jpg']}]","['Control de crucero', 'Asientos con masaje']","[{'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}, {'titulo': 'Control de Estabilidad Electrónico', 'precio': 5500.0, 'descripcion': 'Mejora la estabilidad y el control del vehículo en situaciones de emergencia'}, {'titulo': 'Asistente de Arranque en Pendientes', 'precio': 3500.0, 'descripcion': 'Facilita el arranque en pendientes sin deslizamientos hacia atrás'}, {'titulo': 'Alerta de Cambio de Carril', 'precio': 6000.0, 'descripcion': 'Advierte al conductor cuando se desvía involuntariamente de su carril'}, {'titulo': 'Control de Tracción', 'precio': 4000.0, 'descripcion': 'Mejora la tracción y la estabilidad del vehículo en superficies resbaladizas'}]","[10, 20, 25, 30, 40]","{'12': 4.5, '24': 4.6, '36': 4.7, '48': 4.9, '60': 5.1}",['https://http2.mlstatic.com/D_NQ_NP_624586-MLM29490336995_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 3150, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Bmw,Serie 2,2017,590999.0,Automático,10.6,Gasolina,3,Inline-6,Hatchback,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Negro Noche', 'valor_hexadecimal': '#2F2F2F', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_470095-MLM42365521220_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_232213-MLM66042824032_022023-O.jpg']}]","['Tecnología Bluetooth', 'Control de estabilidad', 'Asistente de mantenimiento de carril']","[{'titulo': 'Techo Solar Panorámico', 'precio': 8000.0, 'descripcion': 'Amplia apertura de techo para disfrutar de la vista y la luz natural'}]","[10, 15]","{'12': 4.7, '24': 4.8, '36': 4.9, '48': 5.1000000000000005, '60': 5.3}","['https://http2.mlstatic.com/D_NQ_NP_380357-MLM36609674687_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_455418-MLM45976290373_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_764526-MLM17355296465_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 13027, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Toyota,Yaris,2017,248999.0,Automático,17.2,Gasolina,1.5,V8,Sedán,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Negro Azabache', 'valor_hexadecimal': '#0D0D0D', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_352401-MLM15309261319_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_783091-MLM52634624495_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_465577-MLM63485311037_022023-O.jpg']}]","['Luces automáticas', 'Sistema de monitoreo de presión de neumáticos', 'Frenos ABS']","[{'titulo': 'Control de Tracción', 'precio': 4000.0, 'descripcion': 'Mejora la tracción y la estabilidad del vehículo en superficies resbaladizas'}, {'titulo': 'Espejos Laterales Eléctricos', 'precio': 2500.0, 'descripcion': 'Permite ajustar los espejos exteriores de forma electrónica'}, {'titulo': 'Tapicería de Cuero', 'precio': 6000.0, 'descripcion': 'Asientos de cuero de alta calidad para mayor elegancia y confort'}, {'titulo': 'Espejos Retrovisores Plegables Eléctricamente', 'precio': 4000.0, 'descripcion': 'Permite plegar los espejos retrovisores de forma eléctrica para facilitar el estacionamiento'}, {'titulo': 'Sistema de Aviso de Cambio de Carril', 'precio': 6500.0, 'descripcion': 'Alerta al conductor cuando se produce un cambio de carril involuntario'}]",[20],"{'12': 4.6, '24': 4.699999999999999, '36': 4.8, '48': 5.0, '60': 5.199999999999999}","['https://http2.mlstatic.com/D_NQ_NP_999406-MLM64808798442_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_300484-MLM72181188666_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_346638-MLM97629784143_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 14086, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Volkswagen,Polo,2019,234999.0,Manual,14.5,Gasolina,1.6,Inline-3,Hatchback,6,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Medio', 'valor_hexadecimal': '#808080', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_749586-MLM44522938379_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_182770-MLM85318309738_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_305110-MLM20479263540_022023-O.jpg']}]",['Volante multifuncional'],"[{'titulo': 'Espejos Laterales Eléctricos', 'precio': 2500.0, 'descripcion': 'Permite ajustar los espejos exteriores de forma electrónica'}]","[10, 20, 40]","{'12': 4.7, '24': 4.8, '36': 4.9, '48': 5.1000000000000005, '60': 5.3}",['https://http2.mlstatic.com/D_NQ_NP_365050-MLM64180335780_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 3835, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Nissan,Versa,2019,291999.0,Automático,18.5,Gasolina,1.6,V6 Turbocharged,Deportivo,2,646e3b245ecacccc95b27c1e,"[{'nombre': 'Negro Noche', 'valor_hexadecimal': '#2F2F2F', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_798098-MLM82321693634_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_447724-MLM84228790176_022023-O.jpg']}, {'nombre': 'Azul Oscuro', 'valor_hexadecimal': '#00008B', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_740766-MLM23557160149_022023-O.jpg']}]","['Luces automáticas', 'Aire acondicionado', 'Control de estabilidad', 'Sistema de monitoreo de presión de neumáticos']","[{'titulo': 'Sistema de Aviso de Cambio de Carril', 'precio': 6500.0, 'descripcion': 'Alerta al conductor cuando se produce un cambio de carril involuntario'}, {'titulo': 'Sistema de Frenos de Disco', 'precio': 5000.0, 'descripcion': 'Proporciona un frenado más eficiente y seguro'}, {'titulo': 'Sistema de Navegación GPS', 'precio': 9000.0, 'descripcion': 'Proporciona indicaciones de navegación precisas y actualizadas'}, {'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}, {'titulo': 'Sistema de Detección de Punto Ciego', 'precio': 7000.0, 'descripcion': 'Advierte al conductor sobre vehículos en el punto ciego'}]",[25],"{'12': 5.5, '24': 5.6, '36': 5.7, '48': 5.9, '60': 6.1}","['https://http2.mlstatic.com/D_NQ_NP_541771-MLM89668368056_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_903818-MLM39772294370_022023-O.jpg']",https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 8452, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
Nissan,X Trail,2016,292999.0,Automático,13.2,Gasolina,2.5,V8 Twin-Turbo,Deportivo,4,646e3b245ecacccc95b27c1e,"[{'nombre': 'Gris Claro', 'valor_hexadecimal': '#D3D3D3', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_800781-MLM18776209273_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_122556-MLM35181196830_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_816803-MLM89271698907_022023-O.jpg']}, {'nombre': 'Blanco Perla', 'valor_hexadecimal': '#F8F8FF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_676526-MLM28395770975_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_182075-MLM41547329982_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_870628-MLM57948022457_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_378230-MLM40294953308_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_259607-MLM26999788901_022023-O.jpg']}, {'nombre': 'Blanco Nieve', 'valor_hexadecimal': '#FFFAFA', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_761375-MLM66073989212_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_819053-MLM19812639363_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_908166-MLM51699410992_022023-O.jpg']}, {'nombre': 'Blanco', 'valor_hexadecimal': '#FFFFFF', 'imagenes': ['https://http2.mlstatic.com/D_NQ_NP_534307-MLM39009173391_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_624966-MLM19891203057_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_660557-MLM99243651194_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_846499-MLM86834296270_022023-O.jpg', 'https://http2.mlstatic.com/D_NQ_NP_380449-MLM14088135305_022023-O.jpg']}]","['Asientos con calefacción', 'Cámara de visión trasera', 'Pantalla táctil']","[{'titulo': 'Espejos Laterales Eléctricos', 'precio': 2500.0, 'descripcion': 'Permite ajustar los espejos exteriores de forma electrónica'}, {'titulo': 'Sistema de Sonido Premium', 'precio': 7000.0, 'descripcion': 'Ofrece una experiencia de audio envolvente de alta fidelidad'}, {'titulo': 'Sistema de Asistencia al Estacionamiento en Paralelo', 'precio': 8000.0, 'descripcion': 'Ayuda al conductor a estacionar el vehículo de manera precisa en espacios paralelos'}, {'titulo': 'Sistema de Asistencia de Mantenimiento de Carril', 'precio': 7500.0, 'descripcion': 'Ayuda a mantener el vehículo en el centro del carril de manera automática'}, {'titulo': 'Sistema de Frenado de Emergencia con Detección de Peatones', 'precio': 10000.0, 'descripcion': 'Frena automáticamente si detecta peatones en la trayectoria del vehículo'}]","[10, 20, 25, 35, 40]","{'12': 4.2, '24': 4.3, '36': 4.4, '48': 4.6000000000000005, '60': 4.8}",['https://http2.mlstatic.com/D_NQ_NP_347028-MLM43654771548_022023-O.jpg'],https://github.com/SFMBa01029956/TC3005B.501,"[{'nombre': 'Domicilio', 'precio': 11682, 'descripcion': 'Lo llevamos a la puerta de tu casa'}, {'nombre': 'Recoger en Agencia', 'precio': 0.0, 'descripcion': 'Recoge tu auto en la agencia GRATIS'}]"
