marca,modelo,año,precio,transmision,rendimiento,combustible,litros
 Volkswagen , Polo ,2017,227999.0,Automático,16.1,Diesel,1.6
 Volkswagen , Gol ,2020,236999.0,Manual,17.9,Diesel,1.6
 Kia , Forte ,2017,280999.0,Automático,13.2,Gasolina,2
 Chevrolet , Captiva ,2022,427999.0,Automático,6.8,Gasolina,1.8
 Nissan , March ,2016,188999.0,Automático,15.2,Gasolina,1.6
 Nissan , Versa ,2019,245999.0,Automático,18.2,Gasolina,1.6
 Chevrolet , Spark ,2018,254999.0,Automático,18.5,Gasolina,1.4
 Nissan , Versa ,2017,219999.0,Automático,18.2,Gasolina,1.6
 Hyundai , Accent ,2019,294999.0,Automático,16.1,Gasolina,2
 Mini , Cooper ,2016,304999.0,Automático,17.5,Gasolina,1.5
 Kia , Optima ,2018,356999.0,Automático,11.9,Gasolina,2
 Volkswagen , T-Cross ,2020,387999.0,Automático,14.3,Diesel,1.6
 Mercedes Benz , Clase A ,2020,774999.0,Automático,15.4,Gasolina,1.6
 Hyundai , Elantra ,2015,232999.0,Automático,17.5,Gasolina,1.8
 Mini , Cooper ,2020,513999.0,Automático,17.5,Gasolina,1.5
 Nissan , NP300 Frontier ,2019,399999.0,Manual,9.8,Gasolina,2.5
 Nissan , NP300 Frontier ,2021,523999.0,Manual,9.8,Gasolina,2.5
 Mazda , Mazda 3 ,2017,293999.0,Automático,9.8,Gasolina,2
 Audi , Q5 Quattro ,2018,724999.0,Automático,11.2,Gasolina,1.8
 Volkswagen , T-Cross ,2020,367999.0,Automático,14.3,Diesel,1.6
 Suzuki , S-Cross ,2019,360999.0,Automático,15.4,Gasolina,1.6
 Mercedes Benz , Clase M ,2015,567999.0,Automático,9.1,Gasolina,3
 Infiniti , Q50 ,2018,484999.0,Automático,10.5,Gasolina,3.7
 Hyundai , Accent ,2019,288999.0,Automático,16.1,Gasolina,1.6
 Infiniti , JX35 ,2013,300999.0,Automático,9.6,Gasolina,3.5
 Nissan , Versa ,2017,208999.0,Manual,16.4,Gasolina,1.6
 Bmw , Serie 3 ,2018,477999.0,Automático,17.9,Gasolina,1.5
 Jaguar , XE ,2016,665999.0,Automático,8.6,Gasolina,3
 Volkswagen , Jetta A6 ,2016,247999.0,Automático,11.8,Diesel,"2,5"
 Volkswagen , Jetta A7 ,2019,417999.0,Automático,15.9,Diesel,1.4
 Bmw , X4 ,2018,653999.0,Automático,12.7,Gasolina,2
 Nissan , Sentra ,2017,264999.0,Automático,16.7,Gasolina,1.8
 Audi , A5 ,2016,449999.0,Automático,12.0,Gasolina,2
 Toyota , RAV4 ,2013,298999.0,Automático,11.4,Gasolina,2.5
 Ford , Ranger ,2017,410999.0,Manual,9.5,Diesel,2.5
 Audi , A1 ,2018,368999.0,Automático,15.6,Gasolina,1.4
 Volkswagen , Tiguan ,2015,272999.0,Automático,14.9,Diesel,1.4
 Ford , Eco Sport ,2015,235999.0,Automático,12.5,Diesel,2
 Chevrolet , Cavalier ,2019,249999.0,Manual,17.5,Gasolina,1.5
 Seat , Ibiza ,2018,278999.0,Manual,15.9,Gasolina,1.6
 Nissan , X Trail ,2018,339999.0,Automático,13.2,Gasolina,2.5
 Volkswagen , Passat ,2015,263999.0,Automático,10.4,Diesel,2.5
 Nissan , Sentra ,2018,253999.0,Manual,14.3,Gasolina,1.8
 Honda , Fit ,2017,239999.0,Automático,17.9,Gasolina,1.5
 Lincoln , MKZ ,2017,452999.0,Automático,9.6,Gasolina,3.7
 Nissan , Sentra ,2017,230999.0,Manual,14.3,Gasolina,1.8
 Mini , Cooper ,2018,377999.0,Automático,17.5,Gasolina,1.5
 Mini , Cooper ,2018,361999.0,Automático,17.5,Gasolina,1.5
 Volkswagen , Vento ,2020,261999.0,Manual,14.3,Diesel,1.6
 Toyota , C-Hr ,2018,392999.0,Automático,14.3,Gasolina,2
 Chevrolet , Sonic ,2017,208999.0,Automático,13.3,Gasolina,1.6
 Nissan , Versa ,2019,256999.0,Manual,16.4,Gasolina,1.6
 Dodge , Journey ,2017,369999.0,Automático,8.2,Gasolina,3.6
 Nissan , Kicks ,2017,262999.0,Manual,15.9,Gasolina,1.6
 Jeep , Compass ,2020,536999.0,Automático,12.3,Gasolina,2.4
 Honda , Odyssey ,2015,332999.0,Automático,6.7,Gasolina,3.5
 Seat , Ateca ,2020,513999.0,Automático,17.9,Gasolina,1.4
 Mini , Cooper ,2022,638999.0,Automático,17.5,Gasolina,1.5
 Chevrolet , Aveo ,2018,223999.0,Manual,17.5,Gasolina,1.6
 Renault , Captur ,2020,314999.0,Automático,12.3,Gasolina,2
 Acura , ILX ,2017,315999.0,Automático,9.8,Gasolina,2.4
 Chevrolet , Equinox ,2016,263999.0,Automático,9.3,Gasolina,2.4
 Mercedes Benz , Clase Glc ,2019,768999.0,Automático,10.6,Gasolina,2
 Volkswagen , Passat ,2015,248999.0,Automático,11.5,Gasolina,2.5
 Fiat , Palio ,2016,188999.0,Manual,14.5,Gasolina,1.6
 Mercedes Benz , Clase Cla ,2019,643999.0,Automático,11.1,Gasolina,2
 Kia , Sportage ,2016,294999.0,Automático,12.7,Gasolina,2
 Mazda , Mazda 2 ,2019,274999.0,Automático,18.5,Gasolina,1.5
 Suzuki , Ignis ,2021,271999.0,Manual,19.6,Gasolina,1.2
 Baic , X25 ,2017,223999.0,Manual,17.4,Gasolina,1.5
 Fiat , 500 ,2019,461999.0,Automático,14.5,Gasolina,1.4
 Nissan , March ,2021,302999.0,Manual,16.1,Gasolina,1.6
 Toyota , Corolla ,2020,414999.0,Automático,29.4,Híbrido,1.8
 Kia , Forte ,2017,219999.0,Manual,15.9,Gasolina,2
 Mazda , Mazda 3 ,2016,276999.0,Automático,9.8,Gasolina,2.5
 Jeep , Grand Cherokee ,2015,458999.0,Automático,9.2,Gasolina,3.6
 Seat , Ibiza ,2017,285999.0,Manual,17.5,Gasolina,1.2
 Chevrolet , Aveo ,2020,242999.0,Manual,17.5,Gasolina,1.6
 Kia , Optima ,2018,325999.0,Automático,13.3,Gasolina,2.4
 Seat , Ibiza ,2020,318999.0,Automático,15.9,Gasolina,1.6
 Chevrolet , Beat ,2019,174999.0,Manual,18.2,Gasolina,1.2
 Audi , Q3 ,2018,441999.0,Automático,12.8,Gasolina,1.4
 Renault , Captur ,2019,288999.0,Manual,13.0,Gasolina,2
 Kia , Stinger ,2018,592999.0,Automático,7.5,Gasolina,3.3
 Chevrolet , Tracker ,2021,414999.0,Automático,15.2,Gasolina,1.2
 Ford , Focus ,2015,197999.0,Automático,15.2,Gasolina,2
 Suzuki , Ignis ,2019,273999.0,Automático,19.6,Gasolina,1.2
 Mini , Cooper ,2018,348999.0,Automático,17.5,Gasolina,1.5
 Mazda , Cx-3 ,2018,347999.0,Automático,15.4,Gasolina,2
 Ford , Figo ,2016,214999.0,Automático,17.2,Gasolina,1.5
 Bmw , Serie 1 ,2019,502999.0,Automático,17.9,Gasolina,1.5
 Suzuki , S-Cross ,2018,350999.0,Automático,15.4,Gasolina,1.4
 Seat , Ibiza ,2019,288999.0,Manual,15.9,Gasolina,1.6
 Audi , Q2 ,2019,530999.0,Automático,14.9,Gasolina,1.4
 Chevrolet , Traverse ,2019,631999.0,Automático,8.7,Gasolina,3.6
 Mazda , Mazda 3 ,2018,321999.0,Manual,15.4,Gasolina,2.5
 Bmw , Serie 1 ,2018,439999.0,Automático,17.9,Gasolina,1.5
 Toyota , Tacoma ,2020,792999.0,Automático,10.0,Híbrido,1.8
 Mini , Cooper ,2018,377999.0,Automático,17.5,Gasolina,1.5
 Volkswagen , Polo ,2017,345999.0,Automático,7.0,Gasolina,1.6
 Ford , Fiesta ,2018,237999.0,Automático,6.2,Gasolina,1.6
 Volkswagen , Vento ,2017,207999.0,Manual,7.0,Gasolina,1.6
 Audi , A4 ,2019,545999.0,Automático,6.5,Gasolina,1.4
 Hyundai , Elantra ,2016,233999.0,Manual,6.4,Gasolina,1.8
 Chrysler , Town & Country ,2013,256999.0,Automático,7.8,Gasolina,4
 Nissan , NP300 Frontier ,2019,450999.0,Manual,9.8,Gasolina,2.5
 Bmw , X3 ,2014,346999.0,Automático,8.9,Gasolina,3
 Hyundai , Grand i10 ,2018,225999.0,Manual,16.9,Gasolina,1.2
 Bmw , Serie 2 ,2019,1050999.0,Automático,9.3,Gasolina,3
 Mercedes Benz , Clase Glk ,2015,378999.0,Automático,7.4,Gasolina,3
 Volkswagen , Passat ,2015,284999.0,Automático,9.4,Gasolina,3.6
 Honda , Hr-V ,2020,429999.0,Automático,15.2,Gasolina,3.5
 Chevrolet , Cavalier ,2018,253999.0,Automático,16.7,Gasolina,1.5
 Nissan , NP 300 ,2018,378999.0,Manual,9.9,Gasolina,2.4
 Kia , Rio ,2020,287999.0,Automático,15.6,Gasolina,1.6
 Seat , Toledo ,2016,195999.0,Manual,13.7,Gasolina,1
 Audi , A1 ,2016,271999.0,Automático,15.6,Gasolina,1.4
 Jeep , Renegade ,2017,320999.0,Automático,12.2,Gasolina,1.8
 Nissan , Kicks ,2017,263999.0,Automático,16.9,Gasolina,1.6
 Fiat , Mobi ,2021,265999.0,Manual,15.2,Gasolina,1
 Audi , A5 ,2018,690999.0,Automático,13.2,Gasolina,2
 Renault , Kwid ,2020,227999.0,Manual,17.5,Gasolina,1
 Hyundai , Tucson ,2019,469999.0,Automático,14.5,Gasolina,2
 Mazda , Mazda 3 ,2016,255999.0,Automático,9.6,Gasolina,2
 Mazda , Cx-3 ,2019,359999.0,Automático,15.4,Gasolina,2
 Honda , CR-V ,2019,512999.0,Automático,9.7,Gasolina,1.5
 Nissan , March ,2019,265999.0,Automático,15.2,Gasolina,1.6
 Toyota , Tacoma ,2019,781999.0,Automático,10.0,Gasolina,3.5
 Infiniti , Q50 ,2017,448999.0,Automático,15.4,Híbrido,"3,5"
 Seat , Toledo ,2018,272999.0,Automático,15.4,Gasolina,1.4
 Gmc , Terrain ,2017,361999.0,Automático,9.0,Gasolina,3.6
 Audi , A6 ,2016,489999.0,Automático,11.4,Gasolina,2
 Nissan , Kicks ,2018,278999.0,Manual,15.9,Gasolina,1.6
 Audi , A3 ,2015,333999.0,Automático,11.8,Gasolina,1.8
 Chevrolet , Trax ,2019,294999.0,Manual,16.9,Gasolina,1.8
 Audi , Q7 Quattro ,2018,823999.0,Automático,9.7,Gasolina,3
 Ford , Transit Van ,2018,526999.0,Automático,11.0,Gasolina,1.6
 Volkswagen , Jetta A6 ,2017,374999.0,Automático,14.7,Gasolina,2
 Mazda , MX-5 ,2017,333999.0,Manual,13.5,Gasolina,2
 Chevrolet , Cavalier ,2018,262999.0,Automático,16.7,Gasolina,1.5
 Toyota , Avanza ,2015,205999.0,Automático,13.9,Gasolina,1.5
 Nissan , X Trail ,2017,339999.0,Automático,13.2,Gasolina,2.5
 Honda , Hr-V ,2016,297999.0,Automático,15.2,Gasolina,1.8
 Renault , Duster ,2018,249999.0,Manual,13.3,Gasolina,2
 Volkswagen , Jetta A6 ,2016,217999.0,Manual,12.3,Gasolina,2
 Volkswagen , Jetta A7 ,2019,415999.0,Automático,15.9,Gasolina,1.4
 Nissan , Armada ,2018,682999.0,Automático,14.5,Gasolina,5.6
 Volkswagen , Jetta Clasico A4 ,2015,191999.0,Manual,12.8,Gasolina,2
 Nissan , X Trail ,2018,406999.0,Automático,13.2,Gasolina,2.5
 Volkswagen , Vento ,2018,241999.0,Manual,13.9,Gasolina,1.6
 Mercedes Benz , Clase C ,2018,471999.0,Automático,13.5,Gasolina,1.6
 Mini , Cooper ,2019,438999.0,Automático,17.5,Gasolina,1.5
 Suzuki , S-Cross ,2019,354999.0,Automático,15.4,Gasolina,1.6
 Volkswagen , Vento ,2019,224999.0,Manual,14.3,Gasolina,1.6
 Chrysler , Pacifica ,2020,830999.0,Automático,7.6,Gasolina,4
 Dodge , Journey ,2016,322999.0,Automático,8.2,Gasolina,3.6
 Suzuki , Grand Vitara ,2015,267999.0,Automático,11.2,Gasolina,1.6
 Mazda , Mazda 3 ,2016,264999.0,Automático,9.6,Gasolina,2
 Audi , A3 ,2015,302999.0,Automático,11.8,Gasolina,1.8
 Kia , Rio ,2019,295999.0,Automático,15.6,Gasolina,1.6
 Chevrolet , Trax ,2016,225999.0,Manual,16.9,Gasolina,1.8
 Honda , CR-V ,2016,313999.0,Automático,9.7,Gasolina,2.4
 Seat , Ibiza ,2017,254999.0,Manual,15.9,Gasolina,1.2
 Seat , Ibiza ,2020,318999.0,Manual,15.9,Gasolina,1.6
 Hyundai , Accent ,2020,268999.0,Manual,16.7,Gasolina,1.6
 Bmw , Serie 1 ,2021,682999.0,Automático,15.9,Gasolina,1.5
 Hyundai , Sonata ,2015,232999.0,Automático,13.3,Gasolina,1.6
 Volkswagen , Gol ,2017,199999.0,Manual,17.9,Gasolina,1.6
 Ford , Escape ,2018,331999.0,Automático,9.8,Gasolina,"2,5"
 Hyundai , Tucson ,2019,492999.0,Automático,14.5,Gasolina,2
 Volkswagen , Polo ,2018,224999.0,Automático,14.5,Gasolina,1.6
 Kia , Rio ,2021,333999.0,Manual,15.6,Gasolina,1.6
 Renault , Kwid ,2019,218999.0,Manual,17.5,Gasolina,1
 Honda , Accord ,2019,489999.0,Automático,9.9,Gasolina,2.4
 Kia , Forte ,2021,429999.0,Automático,6.3,Gasolina,2
 Mazda , Cx-3 ,2018,338999.0,Automático,15.4,Gasolina,2
 Chevrolet , Equinox ,2016,270999.0,Automático,9.3,Gasolina,2.4
 Chevrolet , Trax ,2020,382999.0,Automático,15.2,Gasolina,1.8
 Audi , Q5 Quattro ,2020,792999.0,Automático,11.2,Gasolina,1.8
 Renault , Sandero ,2020,321999.0,Manual,14.7,Gasolina,1
 Audi , Q3 Quattro ,2014,335999.0,Automático,12.5,Gasolina,2
 Mini , Countryman ,2020,616999.0,Automático,13.3,Gasolina,2
 Volkswagen , Polo ,2017,223999.0,Automático,13.3,Gasolina,1.6
 Chevrolet , Cavalier ,2019,280999.0,Automático,16.7,Gasolina,1.5
 Mazda , Cx-3 ,2019,347999.0,Automático,15.4,Gasolina,2
 Mazda , Mazda 3 ,2018,345999.0,Automático,9.8,Gasolina,2.5
 Honda , Civic ,2015,252999.0,Automático,16.7,Gasolina,1.8
 Hyundai , Grand i10 ,2015,186999.0,Manual,17.5,Gasolina,1.2
 Volkswagen , Jetta A6 ,2016,226999.0,Manual,12.3,Gasolina,2
 Mazda , Cx-3 ,2018,326999.0,Automático,14.9,Gasolina,2
 Volkswagen , Jetta A7 ,2019,347999.0,Automático,15.9,Gasolina,1.4
 Mazda , Mazda 3 ,2015,231999.0,Automático,9.6,Gasolina,2
 Audi , A3 ,2016,315999.0,Automático,14.3,Gasolina,1.8
 Nissan , Juke ,2015,230999.0,Automático,14.7,Gasolina,2.5
 Nissan , March ,2019,242999.0,Automático,15.2,Gasolina,1.6
 Audi , Q5 Quattro ,2016,417999.0,Automático,9.4,Gasolina,1.8
 Chevrolet , Silverado 1500 V6 ,2016,437999.0,Automático,8.7,Gasolina,1.5
 Volkswagen , Tiguan ,2020,625999.0,Automático,14.9,Gasolina,1.4
 Nissan , Versa ,2020,304999.0,Manual,16.4,Gasolina,1.6
 Chevrolet , Aveo ,2018,217999.0,Automático,16.7,Gasolina,1.6
 Jeep , Wrangler ,2018,829999.0,Automático,9.8,Gasolina,3.6
 Acura , RDX ,2019,710999.0,Automático,10.4,Gasolina,2.4
 Mazda , Mazda 3 ,2017,300999.0,Automático,9.8,Gasolina,2
 Seat , Arona ,2019,327999.0,Automático,7.0,Gasolina,1.6
 Nissan , Murano ,2019,567999.0,Automático,8.6,Gasolina,1.6
 Kia , Soul ,2018,321999.0,Automático,13.2,Gasolina,2
 Hyundai , Tucson ,2019,469999.0,Automático,14.5,Gasolina,2
 Volkswagen , Passat ,2015,249999.0,Automático,11.5,Gasolina,3.6
 Jeep , Renegade ,2017,342999.0,Automático,12.2,Gasolina,1.8
 Mini , Cooper ,2020,520999.0,Automático,17.5,Gasolina,1.5
 Mazda , MX-5 ,2018,389999.0,Manual,13.5,Gasolina,2
 Volvo , Xc40 ,2021,698999.0,Automático,13.2,Gasolina,2
 Chevrolet , Groove ,2022,397999.0,Automático,12.7,Gasolina,1.6
 Volkswagen , Vento ,2019,269999.0,Automático,9.6,Gasolina,1.6
 Nissan , Sentra ,2015,220999.0,Automático,17.2,Gasolina,1.8
 Mazda , Mazda 3 ,2015,267999.0,Automático,9.8,Gasolina,2
 Chevrolet , Trax ,2016,251999.0,Automático,15.2,Gasolina,1.8
 Mercedes Benz , Clase A ,2018,460999.0,Automático,15.4,Gasolina,1.6
 Mazda , Cx-30 ,2021,496999.0,Automático,13.5,Gasolina,2
 Toyota , Corolla ,2016,240999.0,Automático,15.9,Gasolina,1.8
 Renault , Duster ,2018,227999.0,Manual,14.9,Gasolina,2
 Kia , Rio ,2018,256999.0,Automático,15.6,Gasolina,1.6
 Hyundai , Tucson ,2017,315999.0,Automático,14.5,Gasolina,2
 Hyundai , Tucson ,2020,516999.0,Automático,14.5,Gasolina,2
 Mazda , Mazda 3 ,2018,335999.0,Automático,9.8,Gasolina,2.5
 Ford , Fiesta ,2017,212999.0,Manual,16.1,Gasolina,1.6
 Nissan , Juke ,2016,265999.0,Automático,14.7,Gasolina,1.6
 Jeep , Grand Cherokee ,2014,389999.0,Automático,9.2,Gasolina,3.6
 Kia , Sportage ,2019,421999.0,Automático,12.7,Gasolina,2
 Honda , Civic ,2018,252999.0,Automático,16.7,Gasolina,2
 Seat , Arona ,2019,339999.0,Automático,14.3,Gasolina,1.6
 Chevrolet , Cruze ,2017,223999.0,Manual,16.9,Gasolina,1.4
 Seat , Leon ,2017,264999.0,Manual,16.9,Gasolina,1.4
 Mazda , CX-5 ,2016,320999.0,Automático,14.5,Gasolina,2
 Mini , Countryman ,2021,807999.0,Automático,11.1,Gasolina,2
 Ford , Fiesta ,2018,235999.0,Manual,16.1,Gasolina,1.6
 Smart , Forfour ,2017,261999.0,Manual,20.8,Gasolina,1
 Suzuki , S-Cross ,2020,416999.0,Automático,15.4,Gasolina,1.6
 Chevrolet , Cruze ,2018,246999.0,Manual,16.9,Gasolina,1.4
 Renault , Oroch ,2019,365999.0,Automático,12.3,Gasolina,2
 Jeep , Patriot ,2016,313999.0,Automático,11.9,Gasolina,2.4
 Volkswagen , T-Cross ,2020,455999.0,Automático,14.3,Gasolina,1.6
 Audi , A1 Sportback ,2020,478999.0,Automático,16.1,Gasolina,1
 Seat , Ibiza ,2018,266999.0,Manual,15.9,Gasolina,1.6
 Chevrolet , Aveo ,2019,207999.0,Manual,17.5,Gasolina,1.6
 Ford , Explorer ,2017,547999.0,Automático,9.3,Gasolina,3.5
 Mitsubishi , Eclipse Cross ,2019,414999.0,Automático,13.5,Gasolina,1.5
 Seat , Ibiza ,2018,286999.0,Manual,15.9,Gasolina,1.6
 Mazda , Cx-3 ,2019,384999.0,Automático,15.4,Gasolina,2
 Nissan , Sentra ,2020,354999.0,Manual,14.3,Gasolina,1.8
 Mazda , Cx-3 ,2021,396999.0,Automático,15.4,Gasolina,2
 Volkswagen , Beetle ,2014,234999.0,Manual,11.1,Gasolina,2.5
 Toyota , Prius ,2016,293999.0,Automático,31.3,Gasolina,1.5
 Volkswagen , Tiguan ,2018,536999.0,Automático,8.3,Gasolina,1.4
 Jeep , Compass ,2014,232999.0,Automático,12.7,Gasolina,2.4
 Mercedes Benz , Clase Slc ,2017,695999.0,Automático,9.5,Gasolina,1.6
 Kia , Forte ,2018,302999.0,Automático,13.3,Gasolina,2
 Mazda , CX-5 ,2014,308999.0,Automático,14.7,Gasolina,2
 Volkswagen , Gol ,2018,212999.0,Automático,18.5,Gasolina,1.4
 Audi , A3 ,2019,443999.0,Automático,14.3,Gasolina,1.8
 Mazda , Mazda 2 ,2019,289999.0,Manual,18.5,Gasolina,1.5
 Chevrolet , Aveo ,2016,169999.0,Manual,14.5,Gasolina,1.6
 Toyota , RAV4 ,2016,350999.0,Automático,11.9,Gasolina,2.5
 Nissan , Sentra ,2018,253999.0,Manual,14.3,Gasolina,1.8
 Hyundai , Grand i10 ,2018,220999.0,Manual,16.9,Gasolina,1.2
 Mazda , Mazda 3 ,2017,284999.0,Automático,9.8,Gasolina,2.5
 Hyundai , Grand i10 ,2018,222999.0,Automático,16.7,Gasolina,1.2
 Bmw , X4 ,2017,732999.0,Automático,10.0,Gasolina,3
 Volvo , S60 ,2016,348999.0,Automático,8.9,Gasolina,2
 Mitsubishi , Outlander ,2017,376999.0,Automático,13.3,Gasolina,2.4
 Nissan , X Trail ,2018,411999.0,Automático,13.2,Gasolina,2.5
 Volkswagen , Gol ,2020,239999.0,Manual,17.9,Gasolina,1.6
 Nissan , Sentra ,2017,228999.0,Manual,14.3,Gasolina,1.8
 Honda , Civic ,2015,272999.0,Automático,10.5,Gasolina,1.8
 Ford , Escape ,2014,232999.0,Automático,9.8,Gasolina,2.5
 Volkswagen , Vento ,2019,253999.0,Automático,14.3,Gasolina,1.6
 Ford , Escape ,2013,258999.0,Automático,9.8,Gasolina,2.5
 Volkswagen , Gol ,2019,229999.0,Manual,14.7,Gasolina,1.6
 Renault , Koleos ,2020,481999.0,Automático,13.2,Gasolina,2.5
 Nissan , Sentra ,2018,268999.0,Manual,14.3,Gasolina,1.8
 Renault , Duster ,2018,231999.0,Automático,12.3,Gasolina,2
 Toyota , Prius ,2016,311999.0,Automático,31.3,Gasolina,1.8
 Mazda , Mazda 2 ,2018,272999.0,Automático,18.5,Gasolina,1.5
 Seat , Ibiza ,2016,255999.0,Manual,17.5,Gasolina,1.2
 Toyota , Prius ,2016,289999.0,Automático,31.3,Gasolina,1.8
 Honda , Civic ,2018,350999.0,Automático,16.7,Gasolina,2
 Toyota , Yaris ,2015,196999.0,Manual,17.5,Gasolina,1.5
 Toyota , Yaris ,2019,255999.0,Manual,17.5,Gasolina,1.5
 Suzuki , Vitara ,2020,407999.0,Automático,15.6,Gasolina,1.4
 Chevrolet , Trax ,2015,234999.0,Automático,15.2,Gasolina,1.8
 Volkswagen , Jetta Clasico A4 ,2015,193999.0,Automático,11.8,Gasolina,2
 Honda , Civic ,2016,312999.0,Automático,17.5,Gasolina,1.5
 Kia , Forte ,2016,247999.0,Automático,15.9,Gasolina,2
 Chevrolet , Aveo ,2018,210999.0,Manual,17.5,Gasolina,1.6
 Mercedes Benz , Clase Glc ,2019,754999.0,Automático,10.6,Gasolina,2
 Mazda , Mazda 3 ,2017,300999.0,Automático,9.8,Gasolina,2.5
 Volkswagen , Jetta A6 ,2017,249999.0,Automático,12.7,Gasolina,2
 Mazda , Mazda 3 ,2016,261999.0,Automático,9.6,Gasolina,2
 Nissan , Sentra ,2017,222999.0,Manual,14.3,Gasolina,1.8
 Land Rover , Range Rover Evoque ,2015,470999.0,Automático,8.4,Gasolina,1.6
 Jeep , Renegade ,2022,434999.0,Automático,12.2,Gasolina,1.8
 Mazda , Mazda 3 ,2017,305999.0,Automático,9.8,Gasolina,2.5
 Mazda , CX-5 ,2019,431999.0,Automático,14.7,Gasolina,2
 Volkswagen , Jetta Clasico A4 ,2015,202999.0,Automático,11.8,Gasolina,2
 Mercedes Benz , Clase Cla ,2015,349999.0,Automático,15.4,Gasolina,1.6
 Volkswagen , Jetta A6 ,2017,252999.0,Automático,12.7,Gasolina,2
 Toyota , Highlander ,2015,391999.0,Automático,10.1,Gasolina,3.5
 Renault , Duster ,2018,229999.0,Manual,14.9,Gasolina,2
 Kia , Rio ,2020,273999.0,Manual,15.6,Gasolina,1.6
 Volkswagen , Jetta A6 ,2016,216999.0,Manual,12.3,Gasolina,2
 Ford , Eco Sport ,2018,288999.0,Manual,14.9,Gasolina,1.5
 Toyota , RAV4 ,2015,305999.0,Automático,14.5,Gasolina,2.5
 Mazda , Mazda 3 ,2020,384999.0,Manual,8.9,Gasolina,2.5
 Mercedes Benz , Clase C ,2017,416999.0,Automático,13.5,Gasolina,1.8
 Infiniti , Q60 ,2018,794999.0,Automático,10.8,Híbrido,3
 Mazda , Mazda 2 ,2019,282999.0,Manual,18.5,Gasolina,1.5
 Mazda , Cx-3 ,2017,319999.0,Automático,15.4,Gasolina,2
 Toyota , Hilux ,2018,495999.0,Manual,12.7,Gasolina,2.8
 Gmc , Acadia ,2017,510999.0,Automático,9.4,Gasolina,3.6
 Bmw , X1 ,2019,524999.0,Automático,15.9,Gasolina,1.5
 Seat , Toledo ,2016,221999.0,Automático,15.4,Gasolina,1.4
 Bmw , Serie 2 ,2016,543999.0,Automático,10.6,Gasolina,3
 Mazda , Mazda 3 ,2020,391999.0,Automático,9.8,Gasolina,2.5
 Honda , Civic ,2017,323999.0,Automático,16.7,Gasolina,2
 Lincoln , MKX ,2015,350999.0,Automático,9.1,Gasolina,3.5
 Mazda , Cx-3 ,2017,316999.0,Automático,15.4,Gasolina,2
 Volkswagen , Tiguan ,2019,507999.0,Automático,14.9,Gasolina,1.4
 Kia , Forte ,2020,289999.0,Manual,15.9,Gasolina,2
 Smart , Fortwo ,2016,268999.0,Manual,20.4,Gasolina,1
 Volkswagen , Polo ,2018,226999.0,Manual,15.2,Gasolina,1.6
 Nissan , Altima ,2017,290999.0,Automático,15.9,Gasolina,2.5
 Toyota , Camry ,2018,419999.0,Automático,15.4,Gasolina,2.5
 Hyundai , Accent ,2018,245999.0,Manual,16.7,Gasolina,1.6
 Audi , A1 ,2016,350999.0,Automático,14.9,Gasolina,1.4
 Chevrolet , Equinox ,2018,359999.0,Automático,9.3,Gasolina,1.5
 Volkswagen , Jetta A7 ,2020,373999.0,Automático,15.9,Gasolina,1.4
 Chevrolet , Trax ,2018,282999.0,Automático,15.2,Gasolina,1.8
 Mazda , Mazda 3 ,2018,336999.0,Automático,9.8,Gasolina,2.5
 Infiniti , QX80 ,2017,688999.0,Automático,6.7,Híbrido,3
 Hyundai , Accent ,2018,242999.0,Automático,16.1,Gasolina,1.6
 Chevrolet , Spark ,2016,191999.0,Manual,18.9,Gasolina,1.4
 Mercedes Benz , Clase Cla ,2016,394999.0,Automático,15.4,Gasolina,1.6
 Honda , Civic ,2018,366999.0,Automático,17.5,Gasolina,2
 Audi , A3 ,2015,277999.0,Automático,16.1,Gasolina,1.8
 Fiat , 500 ,2018,428999.0,Automático,11.0,Gasolina,1.4
 Audi , A3 ,2018,377999.0,Automático,14.3,Gasolina,1.4
 Renault , Fluence ,2016,190999.0,Manual,9.1,Gasolina,2
 Volkswagen , Golf A7 ,2017,324999.0,Manual,15.2,Gasolina,1.4
 Seat , Ibiza ,2020,318999.0,Manual,15.9,Gasolina,1.6
 Audi , A1 Sportback ,2020,524999.0,Automático,16.1,Gasolina,1
 Kia , Soul ,2020,307999.0,Manual,14.7,Gasolina,2
 Hyundai , Creta ,2017,309999.0,Automático,14.3,Gasolina,1.6
 Ford , Figo ,2018,196999.0,Manual,17.9,Gasolina,1.5
 Hyundai , Elantra ,2016,251999.0,Automático,17.5,Gasolina,1.8
 Volkswagen , Vento ,2019,277999.0,Automático,9.6,Gasolina,1.6
 Mazda , MX-5 ,2017,347999.0,Manual,13.5,Gasolina,2
 Nissan , Sentra ,2017,239999.0,Automático,17.2,Gasolina,1.8
 Chevrolet , Trax ,2016,274999.0,Automático,15.2,Gasolina,1.8
 Toyota , Corolla ,2016,254999.0,Automático,15.9,Gasolina,1.8
 Kia , Forte ,2020,307999.0,Manual,15.9,Gasolina,2
 Chevrolet , Aveo ,2018,198999.0,Manual,17.5,Gasolina,1.6
 Nissan , NP300 Frontier ,2019,433999.0,Manual,9.8,Gasolina,2.5
 Bmw , X1 ,2019,551999.0,Automático,11.8,Gasolina,1.5
 Mercedes Benz , Clase Cla ,2019,554999.0,Automático,15.4,Gasolina,2
 Chevrolet , Spark ,2018,208999.0,Manual,18.9,Gasolina,1.4
